id,name,surname,city,street,street_number,postal_code
89305879,Darek,Marciniak,Nidzica,Żarnowa,1090,15-010
183424457,Hortensja,Drewnowicz,Wałcz,Podjaryszki,657,78-595
534738891,Szymon,Świdziński,Baborów,Międzylesie,250,03-627
92367150,Augustyn,Kołłątaj,Swarzędz,Strzałkowskiego Romka,733,40-300
34971582,Jagna,Bojanowska,Stąporków,Zamknięta,109,72-225
543247369,Cezary,Błachowski,Gozdnica,Kantorowicka,393,42-151
427641752,Estera,Sadowska,Pruchnik,Parowozownia,893,51-004
52577103,Maurycja,Filipowicz,Tyczyn,Torowa,1186,80-873
156829726,Oskar,Słabowski,Kamień Pomorski,Zamkowa,1210,13-818
243437955,Lena,Korczewska,Kwidzyn,Komandoria,58,11-718
117736553,Wawrzyn,Kozakiewicz,Chocianów,Nieduża,669,06-823
7931073,Bolesław,Wróblewski,Zielonka,Staromostowa,410,90-376
580227139,Iza,Janiszewska,Żarów,Lutego Tura,12,31-174
1479363,Angela,Zielonko,Rzeszów,Kircholmska,250,91-218
108493798,Bruno,Orłowski,Ostrołęka,Kwidzyńska,835,83-752
60622326,Marleta,Ryś,Opole,Cyniowa,955,85-588
114637100,Helena,Jerzmanowska,Ciechanowiec,Sztormowa,543,01-388
98075433,Arnold,Semik,Częstochowa,Nałęczowska,475,17-024
49921194,Beniamin,Przewalski,Poręba,Estery,134,91-418
258026041,Bogumiła,Kozubowska,Kostrzyn,Drużynowa,808,73-267
17344345,Honorat,Rogalski,Wieluń,Majora Jakuba,271,76-107
225408459,Joanna,Łańcucka,Skoki,Gwieździsta,636,83-547
94449120,Miron,Górzyński,Przasnysz,Wyszeborska,782,29-848
63025454,Radek,Roszkowski,Chełmno,Drożyna,476,48-804
102495222,Maniek,Tworzewski,Mszana Dolna,Grajewska,460,46-313
316045398,Hanka,Marcinkowska,Szczytna,Rapackiego Wincentego,1349,30-659
122334123,Eleonora,Pluta,Lubliniec,Podleska,873,39-213
485960303,Wacława,Okulska,Gniewkowo,Radnickiego Zygmunta,892,05-892
473764462,Bożenna,Samsonowicz,Żywiec,Wojenna,1342,31-650
394605119,Dominik,Różycki,Skoki,Parowa,394,48-815
49434409,Przemek,Kucharski,Rzeszów,Za Bramką,43,18-049
34861807,Sobiesław,Urbaniak,Zgorzelec,Podhalnie,1277,53-983
39313393,Wiktor,Ambroziak,Hel,Elizy Orzeszkowej,1343,08-857
86800728,Sędzimir,Arciszewski,Debrzno,Bodziszkowa,1094,64-758
1817467,Amadeusz,Chlebowski,Lubliniec,Orlich Gniazd,365,37-431
10417362,Olaf,Dołęga-Zakrzewski,Szczawno-Zdrój,Panoramiczna,853,00-756
66528546,Darek,Świętochowski,Jasień,Podkomorska,876,70-018
61683766,Ilza,Mazurek,Biskupiec,Bitwy Nad Bzurą,990,23-047
107788676,Aleksander,Podsiadło,Dynów,Garaszewo,617,82-062
21995369,Michał,Wójcicki,Libiąż,Kostrzecka,189,64-563
76565388,Leonard,Sutowicz,Hajnówka,Elbląska,668,36-423
202737272,Adria,Święcicka,Ślesin,Stawisko,366,90-371
187323850,Hektor,Zagumny,Sokółka,Młodości,1388,50-829
78386252,Zyta,Pietrzykowska,Lipsko,Ruciana,563,99-410
579620961,Danka,Kownacka,Czerwionka-Leszczyny,Muzyczki Ludwika,1062,21-146
137378228,Hiacynta,Suchecka,Malbork,Szukiewicza Aleksandra,168,42-570
207656831,Wincent,Bończak,Sławków,Armii Kraków,739,72-320
230158347,Stanisław,Ramotowski,Poniatowa,Ketlinga,135,09-359
430287467,Celina,Rataj,Siechnice,Morawskiego Kazimierza,157,07-703
469589222,Regina,Jastrzębska,Ryn,Obronna,119,79-046
141217090,Bruno,Orzyłowski,Prusice,Radłowa,392,42-930
13061538,Jowita,Czech,Murowana Goślina,Miodowa,1250,25-920
331827800,Halina,Rusek,Kietrz,Bełchatowska,773,51-797
13098754,Apoloniusz,Kamiński,Iława,Ratajczaka Franciszka,650,45-007
118304246,Hugo,Kołodziejski,Bytów,Pierzchówka,932,14-462
458925946,Malina,Kucharczyk,Oborniki Śląskie,Podmiłów,186,45-544
55357309,Renata,Malanowska,Sokółka,Czajcza,1208,46-782
401592501,Hilary,Pilarski,Konstancin-Jeziorna,Rataja Macieja,899,62-972
348665311,Maryla,Grabińska,Polanica-Zdrój,Żubrowa,173,02-200
70211070,Iwonka,Waglewska,Bielsk Podlaski,Stara Cegielnia,302,99-245
48011112,Rysiek,Weryszko,Żary,Fedkowicza Jerzego,1387,76-573
54655671,Wioletta,Kotecka,Żelechów,Rylejewa Kondratija,1259,20-691
568938605,Bogumiła,Piechota,Rejowiec Fabryczny,Normandzka,11,91-354
509265676,Justynka,Maculewicz,Piława Górna,Świętego Benedykta,1303,98-910
82150583,Apoloniusz,Opasiński,Jaworzyna Śląska,Roosevelta Franklina,980,46-852
497609924,Marlena,Grabska,Moryń,Ehrenberga Gustawa,158,01-971
10726276,Odetta,Raszewska,Koniecpol,Słotna,182,09-109
153100054,Ligia,Muszyńska,Przemyśl,Kamienicka,402,74-679
106734429,Bartłomiej,Baran,Kołobrzeg,Butryma Józwy,975,11-278
47610705,Barbara,Koziej,Przecław,Siedleckiego Michała,585,49-180
47814518,Rozalia,Wasiak,Poniatowa,Zagonowa,834,71-421
28023822,Leszek,Boguski,Kobyłka,Kotłowa,1169,42-440
7790923,Ada,Wodzyńska,Lwówek Śląski,Lidzka,993,77-279
35487695,Marzanna,Samsonowicz,Chorzów,Wierchowa,773,45-460
1585382,Tomek,Jastrzębski,Poznań,Dolska,1052,47-033
458091324,Lilia,Orzyłowska,Stalowa Wola,Cymsa Pawła,425,04-652
447136747,Sandra,Armińska,Kraków,Chrobacka,171,65-307
148958476,Olgierd,Sojka,Halinów,Smoka Wawelskiego,1314,71-991
412411308,Tamara,Wasiak,Rawicz,Stare Wiślisko,330,14-670
119300164,Józefa,Abramczyk,Kościan,Rogalskiego Tadeusza,812,76-039
449516249,Paulina,Otyś,Czechowice-Dziedzice,Saperska,1001,26-307
27465144,Damian,Pośpiech,Drzewica,Żułowska,858,02-182
482186478,Urszula,Żalińska,Radomsko,Mikołowska,1388,94-796
425146274,Lubomir,Bizoń,Karpacz,Świętego Marka,498,77-812
125791769,Irek,Kaczmarski,Chęciny,Zagłoby Jana Onufrego,489,59-439
583884741,Zdzisława,Towarnicka,Lwówek Śląski,Łęgowa,240,56-899
133968463,Kamil,Krzyżanowski,Chorzów,Gromadzka,118,10-677
177000533,Mateusz,Grabarz,Bytom Odrzański,Lubiatowska,1103,02-412
452427729,Jolanta,Orzyłowska,Sokółka,Kasprowicza Jana Park,107,98-072
6811596,Irek,Radwański,Morąg,Dolna,1108,24-864
246064716,Zuzanna,Surma,Wieliczka,Dębicka,21,95-901
45151444,Bogdan,Błaszczykowski,Praszka,Wrzoska Adama,200,51-405
14547189,Benedykt,Rychlewski,Krosno,Leśnowolska,1104,91-452
40908521,Apoloniusz,Winnicki,Turek,Wilczy Stok,227,13-370
371659518,Teresa,Piecha,Kunów,Ratajskiego Cyryla,268,93-639
551308583,Brygida,Bakuła,Pogorzela,Jasielska,721,95-321
459493571,Zygmund,Maliński,Grodzisk Mazowiecki,Borówczana,89,88-057
30440221,Mirosława,Roszkowska,Czerniejewo,Podlesie,95,72-453
63244441,Melania,Roguska,Gościno,Leszczynowa,1009,12-822
261982104,Pamela,Borys,Strzelno,Chodkiewicza Jana Karola,1375,22-851
214143712,Krystyna,Buczyńska,Wojkowice,Strzeleckiego Pawła Edmunda,778,47-719
415686279,Wiktoria,Sarnowska,Przeworsk,Usługowa,962,59-773
212836215,Blanka,Olejniczak,Nowe Warpno,Panoramiczna,569,01-994
414552070,Danisława,Rusek,Opoczno,Tołstoja Lwa,186,42-551
493220762,Rafał,Maćkowiak,Chojnice,Rylejewa Kondratija,1389,84-280
360000447,Andżela,Krupska,Mszana Dolna,Hektary,835,40-499
64719547,Andrzej,Kasprzyk,Tłuszcz,Jarockiego Władysława,1236,13-173
20513271,Stanisław,Magierowski,Piaseczno,Mitery Stanisława,440,75-749
493286878,Fabiana,Pazura,Radzionków,Sułowska,489,80-950
156970375,Linda,Malczewska,Bobolice,Urbanistów,308,17-606
122077452,Leon,Tatarkiewicz,Suchań,Fałęcki Rynek,744,74-883
27736932,Adrianna,Kowal,Szczyrk,Kolarzy,484,19-964
435033363,Sara,Baran,Lubsko,Zaporębie,591,75-466
134741315,Ariadna,Szabelska,Przemków,Rogatka,93,78-127
5451857,Robert,Szulc,Wieleń,Grochmalickiego Jana,353,57-460
452836453,Regina,Olekszyk,Mińsk Mazowiecki,Lawendowa,622,36-275
135246416,Tadeusz,Sochacki,Zakliczyn,Łagowska,1021,81-541
108148218,Agnieszka,Damboń,Krotoszyn,Rubinowa,96,36-974
558337669,Kasia,Sulej,Nowy Tomyśl,Odnowiciela Kazimierza,971,41-381
45999607,Wiesław,Wasiak,Golub-Dobrzyń,Graniowa,400,53-292
189039008,Fabian,Umiński,Lubawka,Świętego Sebastiana,837,18-454
168245860,Bożenna,Kownacka,Jabłonowo Pomorskie,Weigla Ferdynanda,961,21-289
433795256,Zygfryda,Walewska,Kamienna Góra,Pucka,721,04-790
35663967,Konstancja,Ramotowska,Nowe Warpno,Fertnera Antoniego,136,43-805
177006083,Julita,Rusek,Szczuczyn,Irzykowskiego Karola,317,77-203
419979410,Włodzimierz,Majdecki,Dobrzyń nad Wisłą,Lande Jerzego,1279,75-889
560388762,Martyna,Roguska,Sucha Beskidzka,Rybaki,1197,50-478
61374546,Natan,Topolski,Kostrzyn nad Odrą,Szamarzewskiego Augustyna,368,71-444
22054321,Miron,Jankowski,Nowe Warpno,3 Maja,329,99-884
4589266,Iryda,Maćkowiak,Nowe Brzesko,Tretówka,333,15-975
208226369,Majka,Słabowska,Suraż,Motarskiego Tadeusza,1392,78-301
11716327,Zbigniew,Suchocki,Kępno,Lutego Tura,112,13-183
346576867,Fatima,Żalińska,Nakło nad Notecią,Na Błoniach,1367,86-864
543704697,Gienia,Rzepecka,Pułtusk,Gdańska,105,20-997
10590849,Hiacynta,Zaremba,Terespol,Ślusarska,506,84-101
48445550,Gaja,Partyka,Ulanów,Wieczorynki,736,98-684
20311369,Ludwik,Buczyński,Brok,Fatimska,311,30-484
309730574,Ignacja,Malińska,Rydzyna,Pochwalskiego Kazimierza,774,92-738
339683918,Waldemar,Czekalski,Recz,Jontkowa Górka,218,01-145
5398123,Beniamin,Nowacki,Żarki,Rymanowska,218,02-837
461125040,Katarzyna,Malińska,Włocławek,Kantaka Kazimierza,650,73-181
126393989,Henrieta,Smolar,Mogilno,Skołczanka,430,07-641
157224704,Ela,Wawrzyniak,Dobre Miasto,Symfoniczna,1326,01-923
497866805,Rachela,Kasprowicz,Rychwał,Dojazdowa,85,61-675
9463713,Ariela,Wasiak,Pszów,Rogozińskiego Stefana,1095,76-901
135532877,Bożenna,Górka,Wieliczka,Zimna,1208,09-060
1629993,Karol,Rychlewski,Suchowola,Źródlana,60,53-979
25845234,Bronisław,Lemański,Węgorzewo,Trawniki,835,12-968
62366067,Joachim,Drobczyński,Kętrzyn,Bardosa,1128,80-895
173366791,Sobiesław,Dziubdziela,Żagań,Koźlarska,1053,30-858
111954322,Renata,Stępień,Białobrzegi,Sobótka,1181,51-380
125490186,Antoni,Hejmo,Reda,Średzka,410,64-199
368123338,Seweryn,Gawkowski,Kwidzyn,Nadolnik,622,41-440
41163642,Sędzimir,Tomankiewicz,Przedecz,Wronczyńska,33,27-267
15549589,Alan,Świetlicki,Strumień,Nowaka-Jeziorańskiego Jana,1353,03-430
350150842,Paulina,Dzielska,Wągrowiec,Kotsisa Aleksandra,1283,73-949
247434797,Jeremiasz,Siciński,Krobia,Dzicza,1308,42-327
48351830,Hanna,Szczepanowska,Stęszew,Bernardynka,1258,14-196
202691689,Karolina,Kononowicz,Pszczyna,Łuczanowska,39,25-905
254052314,Majka,Korwin-Szymanowska,Legnica,Bratkowa,1303,60-615
19815880,Gertruda,Kreczmar,Sandomierz,Niewodniczańskiego Henryka,799,11-814
60285323,Sabina,Fornalska,Miasteczko Śląskie,Zamknięta,298,99-157
452658533,Jędrzej,Ignatowicz,Kościerzyna,Nadrzeczna,1291,05-673
200353172,Iliana,Walicka,Wleń,Równa,728,04-999
146372161,Przemek,Lipiński,Lipsko,Szpaków,93,47-032
495276569,Ligia,Olszowska,Kamieńsk,Kmicica,1032,91-873
215724311,Dagna,Maćkowiak,Dynów,Na Szańcach,626,80-259
6457793,Ludwik,Wodzyński,Tomaszów Lubelski,Przewóz,1159,99-132
167093955,Wincent,Kononowicz,Szczytna,Normandzka,907,04-080
12389816,Konstanty,Kijowski,Tychowo,Kamienna,492,22-572
235884772,Linda,Dębińska,Czchów,Jarochowskiego Kazimierza,986,38-170
454824737,Wera,Drewnowska,Sulęcin,Góra Przemysła,267,12-313
3565765,Maniek,Filipowicz,Przysucha,Czarnochowicka,1348,45-152
456766165,Bolesław,Topolski,Krzanowice,Stepowa,728,59-626
47369681,Jędrek,Maniura,Gościno,Pątnowska,267,76-073
22851556,Sylwester,Kotecki,Twardogóra,Ratajskiego Cyryla,269,33-419
204407051,Kostek,Szymczyk,Jaworzno,Szadecka,637,08-244
30174208,Juliusz,Łuczak,Lubań,Mrowińska,486,07-104
15225747,Gabriel,Szafarz,Rymanów,Boya-Żeleńskiego Tadeusza,355,96-518
10821599,Wiktor,Wielopolski,Konstantynów Łódzki,Karbowska,303,84-343
59577046,Jadwiga,Rymkiewicz,Dynów,Nowakowskiego Stanisława,328,25-784
46390076,Irek,Maciejewski,Bierutów,Morozewicza Józefa,569,67-722
43913451,Bożydar,Gawłowski,Jaraczewo,Fertnera Antoniego,1357,74-093
27520659,Wanda,Rychlewska,Mysłowice,Bernardynka,1380,86-231
18760803,Augustyn,Smulikowski,Radzyń Podlaski,Piwnika Ponurego Jana,695,59-186
103287745,Marta,Surma,Stopnica,Krowoderska,1166,21-683
666153504,Paula,Drewnowicz,Babimost,Piwoniowa,1239,30-233
221821219,Sylwia,Rybińska,Ozimek,Graniowa,362,06-859
23315940,Berta,Jastrzębska,Zagórów,Grzybki,1281,59-620
308109852,Jowita,Górzyńska,Sztum,Boratyńskiego Czesława,583,01-164
8787513,Kunegunda,Dąbek,Dęblin,Gnieźnieńska,694,65-741
485010723,Iwona,Galińska,Mirosławiec,Ku Raciborowicom,625,40-708
53730368,Zenon,Kononowicz,Barwice,Kościuszki Tadeusza,773,96-182
557805171,Grażyna,Halicka,Mogilno,Bylicowa,1383,95-487
21684137,Róża,Mączyńska,Wyszogród,Maćka Z Bogdańca,1344,02-096
20977765,Romuald,Adamiuk,Opoczno,Grudziądzka,139,80-874
208627871,Wincenty,Horodecki,Wysoka,Na Dołach,134,08-165
427048375,Kamila,Purcelewska,Ślesin,Dobiegniewska,201,32-887
21551574,Grzymisława,Mejsztowicz,Bydgoszcz,Zaleskiego Bohdana,645,75-457
1117115,Augustyna,Mołdrzyk,Malbork,Wróżenicka,163,37-129
189409835,Radziwił,Jabłonowski,Ujście,Graniowa,324,39-500
577198046,Małgorzata,Frykowska,Kałuszyn,Pątnowska,1353,91-057
428641833,Zbigniewa,Podgórska,Brzeg Dolny,Krzyżtoporska,1008,25-277
202603429,Agaton,Waszkiewicz,Kościan,Raciborskiego Mariana,391,72-841
518123849,Aurelia,Kijowska,Niemcza,Godlewskiego Emila,1225,09-358
2473601,Beniamin,Purcelewski,Kutno,Cienista,834,57-297
472487906,Luiza,Czekalska,Lubin,Stobrawska,1238,55-864
80782436,Adam,Więcek,Rzepin,Tulipanowa,552,02-967
96459968,Edmund,Magierowski,Lipsko,Słubicka,351,93-698
36473609,Jaromir,Górka,Kazimierz Dolny,Półwiejska,809,52-722
7018987,Oliwier,Opasiński,Niemodlin,Sarmacka,78,62-238
139399412,Penelopa,Kuźniar,Odolanów,Taborowa,549,49-429
296272323,Rózia,Borys,Prószków,Folwarczna,618,63-348
258252283,Karina,Młynarczyk,Łeba,Listopadowa,1328,34-998
321709681,Gaweł,Tasior,Karczew,Boya-Żeleńskiego Tadeusza,1079,80-936
137647381,Bartosz,Gałczyński,Brzeg Dolny,Zakopiańska,321,92-433
4300590,Radomiła,Łagowska,Gąbin,Witkiewicza /Witkacego/ Stanisława Ignacego,292,56-492
22191739,Irena,Dąbkowska,Nakło nad Notecią,Nad Dłubnią,64,62-592
332541158,Wiktoria,Wójtowicz,Sobótka,Sosnowiecka,1111,19-859
1781525,Maryla,Buczyńska,Kowalewo Pomorskie,Wilczy Stok,1381,30-149
2459609,Gaweł,Świerczyński,Szklarska Poręba,Stadionowa,201,67-022
183660529,Przemysław,Gadowski,Grójec,Lubocka,801,67-555
238789805,Natalia,Kozakiewicz,Przeworsk,Przekątna,513,63-085
29154996,Hektor,Wesołowski,Strzegom,Płomienna,529,54-536
21262365,Przemek,Świdziński,Czeladź,Żółkiewskiego Stanisława,1290,00-133
115127979,Rafał,Kaczanowski,Myszków,Madejówka,1196,96-209
42305715,Maksyma,Wilczyńska,Przasnysz,Poplińskich,1143,11-879
150343024,Szymon,Nowicki,Kolno,Nowotomyska,1220,38-756
139723737,Alina,Świerczewska,Czerniejewo,Śpiewaków,310,45-584
82438321,Przemek,Różewicz,Częstochowa,Szreniawska,815,04-374
67322081,Tytus,Pawlicki,Trzebnica,Kmieca,1191,63-366
88881494,Urszula,Buczyńska,Biskupiec,Południowa,1253,78-330
56748192,Karol,Paprocki,Augustów,Na Szańcach,1183,17-066
241062573,Izolda,Gołębiewska,Żywiec,Kotlarska,1394,77-253
1867000,Piotr,Kłosowski,Dobrodzień,Waniliowa,33,27-601
81093628,Mieczysław,Maliński,Krzepice,Wapiennik,824,30-311
351629544,Ilona,Rafalska,Miejska Górka,Estreicherów,195,28-455
122975188,Kleofas,Nowak,Włodawa,Arciszewskiego Krzysztofa,402,62-576
71779860,Teofil,Orzyłowski,Jaworzyna Śląska,Krzywińska,1380,96-072
46525141,Danisława,Szklarska,Łobżenica,Nowaka-Jeziorańskiego Jana,310,19-504
63848184,Jarek,Tworzewski,Skaryszew,Artystów,774,35-681
531628506,Renarda,Ślusarska,Gdynia,Jarzębowa,1136,54-218
127701169,Olek,Grzesiak,Tczew,Granatowa,222,24-645
265259528,Napoleon,Żądło,Halinów,Świdnicka,1398,80-276
479850854,Franciszek,Ochocki,Malbork,Jeziorko,596,24-242
49230945,Elwira,Jerzmanowska,Kożuchów,Skotnicka,86,96-916
151517276,Kornelia,Gołębiewska,Przysucha,Dembowskiego Edwarda,174,48-101
61902143,Emilian,Olszowski,Żerków,Bednarska,867,54-547
147257784,Przemysław,Pawlak,Sochaczew,Medyczna,185,13-918
42206430,Marleta,Pląskowscy,Świętochłowice,Bieszczady,570,16-268
2440828,Dobiesław,Pośpiech,Kostrzyn nad Odrą,Gajocha Jana,794,87-346
8918501,Dagmara,Kurowska,Lubin,Szczytnicka,950,17-617
138486236,Gaweł,Szołtysek,Pszczyna,Puszkarska,261,18-637
102447350,Malina,Stasiuk,Czaplinek,Trzemeszeńska,495,12-961
56245306,Gaja,Markiewicz,Giżycko,Rataja Macieja,1192,10-790
311970548,Pola,Kostecka,Barczewo,Kameliowa,343,21-206
153010925,Natan,Olechowski,Gliwice,Kleeberga Franciszka,700,12-551
94775691,Maja,Boguska,Kraśnik,Danka Wincentego,130,81-966
15082687,Augustyna,Kruszewska,Opalenica,Siejówka,805,46-507
56692718,Honorat,Brzozowski,Mikstat,Styki Jana,1161,82-194
197564969,Bogumiła,Wojcik,Głuszyca,Krobska,357,99-916
499155938,Nikita,Filipowicz,Grybów,Czekanowskiego Jana,286,93-461
51348566,Jagna,Karwowska,Krajenka,Stopki Andrzeja,334,72-269
29522940,Agata,Palowicz,Wieluń,Rawicz-Mysłowskiego Mieczysława,1087,26-594
461972800,Jacenty,Michałowski,Mieroszów,Łutnia,403,32-880
91271910,Honorat,Gałecki,Świętochłowice,Tucholska,1399,14-314
75719053,Hubert,Ignatowicz,Wieleń,Zamknięta,972,71-700
33625128,Henryk,Sikorski,Bieżuń,Puszkarska,432,10-565
117491518,Julia,Włodarczyk,Szczytna,Felczaka Wacława,68,78-752
84069431,Radosław,Brodowicz,Strzyżów,Sochy,1065,55-908
297870270,Filip,Walicki,Sobótka,Bełzy Władysława,615,71-872
151251870,Linda,Zawada,Ujazd,Chryzantemowa,476,93-318
33355369,Gracja,Regulska,Mirosławiec,Promienistych,410,83-391
52350546,Boguchwał,Weryszko,Paczków,Kołaczy,732,30-034
30698584,Adam,Moskal,Skoki,Ondraszka,1239,87-922
44002215,Adrian,Stępkowski,Dynów,Promienna,467,86-718
200387473,Lew,Wojcik,Łazy,Ariańska,448,20-366
275917430,Aleksander,Kijowski,Stargard,Krzyżańskiego Mirosława,1034,94-240
243302530,Kołodziej,Smolarek,Lwówek Śląski,Nad Wierzbakiem,538,28-511
569341477,Jadwiga,Grzesiuk,Brańsk,Kupały,141,35-569
86253367,Rudolf,Kijowski,Olesno,Główny Rynek,201,43-149
478516771,Eryk,Krasiński,Krzywiń,Dzikiej Róży,849,34-873
525410527,Kaja,Stoch,Twardogóra,Kościańska,405,70-017
19391997,Aurelia,Dzielska,Dobrzyca,Podgórski Rynek,1210,17-514
95224384,Jurek,Radwański,Chełmża,Plater Emilii,58,35-673
77051415,Lusia,Towarnicka,Pruszcz Gdański,Łutnia,675,54-686
51058083,Przybysława,Grochowiak,Tolkmicko,Starogardzka,556,25-321
597232822,Magda,Szajda,Szczuczyn,Kusocińskiego Janusza,1164,44-527
134264758,Danka,Musiał,Więcbork,Bernardyńska,958,33-226
21837894,Hieronim,Palowicz,Tykocin,Samostrzelnika Stanisława,1072,02-860
246642693,Lesław,Malanowski,Zielonka,Masztalarska,975,59-768
117089293,Jędrek,Szczepanowski,Czerwieńsk,Gersona Wojciecha,785,63-475
82251743,Witek,Żaliński,Krzywiń,Halicka,433,68-590
244762722,Bogna,Surdykowska,Osieczna,Krasińskiego Zygmunta,1065,50-868
328709540,Marta,Kozłowska,Libiąż,Katalońska,295,53-668
207992409,Jacenty,Czachor,Wiązów,Herbowa,530,34-006
55011389,Edward,Baran,Tczew,Ceglarska,961,61-496
51923526,Waldek,Parandowski,Działoszyce,Krygowskiego Władysława,251,67-241
443144257,Jaromir,Pardecki,Nowa Dęba,Zakątek,890,93-326
196425478,Tomek,Mederski,Różan,Jaskra Mikołaja,583,84-810
234944166,Joanna,Piecha,Warsaw,Wołowska,1320,24-182
336553838,Irena,Bończak,Kunów,Dolnomłyńska,306,50-368
205468412,Ariadna,Klimczuk,Trzciel,Tylne Chwaliszewo,1199,46-093
254299595,Aleksandra,Dołęga-Zakrzewska,Działoszyce,Na Zjeździe,1205,81-175
22428692,Mateusz,Czachor,Kobylin,Cyniowa,1185,57-926
513752326,Ryszard,Kamiński,Bielawa,Marglowa,1104,05-615
830715,Wiktor,Golka,Choszczno,Prowansalska,316,97-993
70742405,Teofil,Zajączkowski,Łańcut,Turowiec,980,80-032
30460086,Jacek,Święcicki,Niepołomice,Kamionka,593,43-623
60845624,Honorat,Paprocki,Zawichost,Sławka Walerego,738,31-255
80776720,Józefa,Szpanowska,Zalewo,Lipowskiego Wojciecha,302,85-643
158180294,Jacek,Różański,Orzesze,Krupnicza,386,34-781
199999712,Krystian,Lasocki,Tarnobrzeg,Nadbrzezie,588,08-286
53860936,Iwan,Nowacki,Nowe Skalmierzyce,Jagiellonki Anny,1201,41-723
41314996,Hilary,Kłosiński,Szamocin,Gąsiorowskiego Wacława,1025,34-564
492485271,Hanka,Piskorska,Bisztynek,Ikara,1391,93-990
78948667,Kryspian,Witkowski,Dukla,Czeczów Henryka I Karola,580,91-166
60042827,Marcin,Musiał,Kłobuck,Lipowskiego Wojciecha,1109,94-149
562756577,Polonia,Sutowicz,Jeziorany,Butryma Józwy,753,58-285
63439255,Wincent,Ryba,Reszel,Ostroroga Jana,1386,00-097
30255681,Bruno,Chełmicki,Bydgoszcz,Czarodziejska,23,39-965
445768152,Danka,Śmiarowska,Karczew,Rajska,422,28-262
8094744,Dagna,Radwańska,Zbąszynek,Cienista,1035,58-153
35502821,Hektor,Pardecki,Gołańcz,Podkomorska,789,91-837
18149599,Maciej,Kwietniewski,Radzionków,Świętowidzka,420,27-799
527712548,Gaja,Małachowska,Ostrów Wielkopolski,Tuwima Juliana,930,07-299
255827638,Cezariusz,Stróżek,Tczew,Krośniewicka,51,94-089
36179599,Leoncjusz,Kijański,Bolesławiec,Tarnobrzeska,418,06-920
107563781,Judyta,Jagiełło,Lubraniec,Piekałkiewicza Jana,567,96-218
219156119,Darzybór,Majerski,Pszczyna,Kościerzyńska,902,47-286
44229201,Konrad,Kołodziej,Witnica,Dojazdowa,1394,31-163
438282026,Ludwik,Sytek,Osiek,Kuratowskiego Kazimierza,283,23-742
420177815,Anatol,Strużyna,Ryn,Drużbickiego Kaspra,343,49-195
272526545,Daniel,Firląg,Sokołów Podlaski,Szybowników,1012,00-715
96749762,Kamila,Marcinkowska,Puławy,Szwajcarska,751,88-937
299003286,Igor,Brzozowski,Rogoźno,Porzecze,891,60-241
564119691,Lena,Kossowska,Nowe Brzesko,Halszki,894,77-909
366134440,Danusia,Gałczyńska,Rychwał,Poniatowskiego Stanisława Augusta,975,91-370
25409958,Lilianna,Sikorska,Gdynia,Żydowska,1015,46-887
183028332,Michał,Gościniak,Pszczyna,Nałkowskiego Wacława,1349,41-277
157453073,Dobrawa,Rubinowicz,Kożuchów,Kanonicza,114,31-738
371148066,Aleksandra,Perkowska,Słupsk,Andrzejewskiego Antoniego,943,70-500
34044768,Rózia,Jabłonowska,Kamień Pomorski,Przyjaźni,945,61-603
178011278,Hugon,Kołodziejski,Poniatowa,Rumiankowa,279,04-981
53875217,Kunegunda,Sikorska,Bojanowo,Geologów,535,86-128
438657306,Jagoda,Majdecka,Gołdap,Łany,1327,27-347
46270609,Miłosz,Sojka,Żelechów,Prząśniczki,48,38-598
400455129,Marcella,Horodecka,Bytom Odrzański,Węgrzynowicka,1376,98-702
19903366,Radek,Bohosiewicz,Radymno,Floksowa,1119,25-240
8910244,Blanka,Pankiewicz,Babimost,Leśników,784,62-676
258842817,Mirka,skabińska,Radzyń Podlaski,Cyrkoniowa,429,49-021
